6,4,0,1,1,22.96,26.515,94,11.0014,0,6,2011,10,14,2
3,1,0,1,1,13.94,16.665,71,12.998,0,3,2011,3,17,4
238,4,0,1,2,19.68,23.485,82,8.9981,26,212,2011,11,15,20
2,1,0,1,2,11.48,12.88,65,23.9994,0,2,2012,1,17,1
128,1,0,1,2,13.12,17.425,70,0.0,5,123,2011,2,7,19
585,2,0,1,3,16.4,20.455,43,27.9993,39,546,2012,4,11,18
68,2,0,1,1,25.42,31.06,38,19.0012,15,53,2011,6,3,0
443,3,0,1,1,28.7,32.575,58,11.0014,79,364,2011,9,1,19
26,2,0,1,1,19.68,23.485,94,0.0,2,24,2011,5,19,5
2,4,0,1,1,9.84,10.605,41,19.0012,0,2,2011,11,18,3
195,1,0,1,2,22.96,26.515,49,23.9994,72,123,2011,3,18,12
248,3,0,1,1,18.86,22.725,63,22.0028,25,223,2011,9,15,20
135,2,0,1,1,14.76,17.425,57,12.998,34,101,2012,4,11,14
242,3,0,0,1,35.26,40.91,50,7.0015,70,172,2012,7,8,9
461,3,0,1,1,33.62,34.85,21,12.998,99,362,2011,7,1,17
269,3,0,0,1,28.7,33.335,84,15.0013,69,200,2012,7,14,21
55,2,0,0,2,15.58,19.695,94,6.0032,17,38,2011,4,10,8
145,3,0,1,1,23.78,27.275,88,7.0015,7,138,2011,9,14,6
247,2,0,1,1,26.24,31.06,29,7.0015,51,196,2011,6,3,21
99,1,0,1,2,16.4,20.455,87,11.0014,3,96,2012,3,16,6
19,1,0,1,1,12.3,13.635,49,27.9993,7,12,2011,2,15,0
387,2,0,1,1,25.42,31.06,41,7.0015,63,324,2012,4,19,16
75,4,1,0,2,22.14,25.76,88,7.0015,12,63,2011,10,10,23
64,1,0,1,1,9.02,9.85,37,27.9993,3,61,2011,2,8,14
139,2,0,1,2,26.24,30.305,69,27.9993,62,77,2011,4,11,13
129,3,0,1,1,27.88,31.82,62,11.0014,40,89,2011,9,12,10
106,4,0,1,1,12.3,14.395,56,15.0013,6,100,2012,12,11,22
214,1,0,1,1,12.3,15.15,42,11.0014,4,210,2012,2,13,20
71,4,0,0,1,8.2,10.605,75,8.9981,7,64,2011,12,18,0
26,1,0,1,2,17.22,21.21,82,22.0028,4,22,2012,3,16,1
202,4,0,1,1,22.96,26.515,56,19.9995,36,166,2011,11,14,12
124,4,0,1,1,9.02,10.605,55,19.9995,2,122,2012,12,6,6
220,1,0,1,1,5.74,6.06,39,19.9995,4,216,2011,3,3,8
17,1,0,1,2,18.86,22.725,77,22.0028,3,14,2012,1,18,0
111,3,0,1,1,28.7,32.575,58,26.0027,28,83,2011,8,16,10
27,1,0,1,3,13.94,17.425,0,6.0032,1,26,2011,3,10,23
357,4,0,1,2,12.3,15.15,70,8.9981,8,349,2012,11,2,7
251,2,1,0,1,26.24,30.305,65,16.9979,115,136,2012,4,16,11
27,1,0,0,1,10.66,15.15,60,0.0,5,22,2011,2,6,21
402,2,0,1,1,24.6,30.305,23,19.0012,44,358,2012,4,17,20
439,3,0,1,1,32.8,35.605,36,12.998,69,370,2012,7,12,16
213,4,0,1,1,17.22,21.21,50,12.998,30,183,2012,12,19,13
176,4,0,1,2,22.14,25.76,68,0.0,28,148,2011,11,15,12
4,2,0,1,1,16.4,20.455,76,32.9975,2,2,2012,4,2,4
692,4,0,1,1,20.5,24.24,68,6.0032,26,666,2012,12,3,18
317,3,0,1,2,29.52,34.85,74,0.0,70,247,2012,8,7,21
235,2,0,1,1,26.24,30.305,69,12.998,49,186,2012,5,4,21
362,2,0,1,1,26.24,31.06,31,23.9994,41,321,2011,4,18,18
308,2,0,1,1,27.06,31.06,24,22.0028,91,217,2012,4,17,15
127,2,0,1,2,26.24,30.305,69,23.9994,36,91,2011,5,3,10
125,2,0,1,2,22.96,26.515,43,8.9981,17,108,2011,5,10,11
403,2,0,1,1,28.7,31.82,45,11.0014,111,292,2012,6,15,12
466,4,0,0,1,16.4,20.455,58,7.0015,143,323,2012,11,10,11
559,3,0,0,1,26.24,31.06,47,11.0014,183,376,2012,9,16,11
350,3,0,1,2,27.88,31.82,74,6.0032,34,316,2012,8,1,9
15,1,0,0,2,12.3,14.395,36,15.0013,3,12,2012,2,19,3
50,1,0,1,2,15.58,19.695,54,6.0032,4,46,2011,2,7,15
408,2,0,1,1,17.22,21.21,38,6.0032,54,354,2012,4,3,9
89,1,0,0,1,9.84,11.365,48,15.0013,15,74,2011,1,15,12
770,3,0,1,1,22.96,26.515,64,7.0015,43,727,2012,9,12,8
369,3,0,0,1,32.8,37.12,49,26.0027,133,236,2011,7,17,17
340,4,0,0,2,14.76,16.665,46,26.0027,56,284,2012,11,3,11
55,3,0,1,2,28.7,32.575,65,11.0014,19,36,2011,7,5,0
25,3,0,1,1,28.7,33.335,79,6.0032,4,21,2011,7,12,5
22,3,0,1,1,28.7,33.335,79,8.9981,3,19,2011,7,12,0
198,2,0,1,1,23.78,27.275,83,0.0,31,167,2011,5,16,20
330,1,0,1,2,23.78,27.275,60,23.9994,60,270,2012,3,15,20
6,3,0,0,1,23.78,27.275,94,11.0014,0,6,2011,9,10,6
41,1,0,0,1,6.56,6.82,43,22.0028,1,40,2011,1,9,19
268,4,0,1,1,21.32,25.0,68,11.0014,40,228,2012,12,3,12
188,3,0,1,1,30.34,34.85,66,0.0,27,161,2011,9,9,15
173,2,0,1,2,22.14,25.76,45,16.9979,26,147,2012,5,7,22
166,4,0,1,1,20.5,24.24,68,0.0,22,144,2011,10,7,21
100,1,0,0,2,18.04,21.97,94,6.0032,13,87,2012,3,17,0
17,3,0,1,2,27.06,31.06,61,6.0032,2,15,2012,7,13,2
57,1,0,1,2,14.76,18.18,50,6.0032,2,55,2012,2,14,23
167,3,0,1,1,32.8,37.88,55,11.0014,53,114,2011,8,4,14
268,1,0,1,2,15.58,19.695,40,19.9995,6,262,2012,3,9,7
62,4,0,0,3,17.22,21.21,67,8.9981,11,51,2012,10,7,8
465,4,0,0,1,25.42,31.06,50,6.0032,251,214,2011,10,8,14
200,4,1,0,1,13.12,13.635,42,36.9974,38,162,2011,11,11,10
199,2,0,1,1,25.42,31.06,41,15.0013,51,148,2011,5,9,15
8,2,0,0,1,22.14,25.76,68,8.9981,3,5,2012,6,16,4
404,1,0,0,1,18.04,21.97,44,22.0028,186,218,2012,2,18,16
184,3,0,1,1,29.52,33.335,51,12.998,37,147,2011,9,12,12
14,3,0,1,1,28.7,33.335,79,6.0032,6,8,2011,7,12,1
491,2,0,1,3,21.32,25.0,88,11.0014,62,429,2011,5,13,17
520,3,0,1,2,28.7,33.335,74,7.0015,31,489,2012,7,10,7
571,3,0,1,1,22.14,25.76,77,0.0,22,549,2012,9,13,7
260,3,0,1,1,30.34,32.575,35,11.0014,58,202,2011,7,1,9
219,4,0,1,1,23.78,27.275,46,8.9981,62,157,2011,10,6,15
7,4,0,1,1,19.68,23.485,67,8.9981,0,7,2012,12,5,3
205,4,0,1,2,18.86,22.725,82,7.0015,15,190,2011,12,5,20
42,4,0,1,1,14.76,17.425,50,11.0014,0,42,2012,10,11,5
428,4,0,1,1,21.32,25.0,83,7.0015,11,417,2012,10,5,7
231,2,0,0,1,22.96,26.515,83,7.0015,78,153,2011,5,15,19
187,3,0,1,2,24.6,30.305,60,15.0013,44,143,2011,9,19,15
129,4,0,1,1,13.94,17.425,61,6.0032,12,117,2012,12,19,22
122,2,0,1,2,18.86,22.725,55,0.0,36,86,2011,4,7,11
26,1,0,0,1,3.28,3.79,53,16.9979,0,26,2012,2,12,8
57,4,0,1,1,18.86,22.725,88,12.998,4,53,2012,10,18,0
7,2,0,1,1,13.94,15.91,66,16.9979,4,3,2011,5,5,4
808,3,0,1,1,29.52,32.575,45,15.0013,116,692,2012,9,14,18
245,3,0,1,1,31.16,34.09,40,6.0032,94,151,2012,8,13,11
329,4,0,1,1,18.86,22.725,82,12.998,28,301,2012,10,17,21
7,3,0,1,1,26.24,29.545,78,8.9981,1,6,2011,8,5,4
579,2,0,1,1,31.98,34.09,33,19.0012,63,516,2011,6,6,17
147,4,0,1,2,12.3,14.395,65,16.9979,1,146,2012,11,15,6
61,1,0,1,1,9.02,10.605,35,19.9995,13,48,2011,1,3,12
12,1,0,1,2,12.3,15.91,93,7.0015,1,11,2012,2,17,2
95,1,0,1,1,12.3,15.15,61,8.9981,3,92,2012,2,15,6
319,4,0,0,2,22.14,25.76,28,26.0027,93,226,2011,11,13,16
280,3,0,1,1,33.62,36.365,38,12.998,77,203,2012,7,10,13
9,1,0,0,3,9.84,11.365,87,15.0013,0,9,2012,2,11,3
256,2,0,1,2,30.34,35.605,79,16.9979,23,233,2011,6,1,20
364,1,0,0,1,14.76,16.665,37,23.9994,108,256,2012,3,4,13
213,4,0,1,1,12.3,16.665,56,0.0,5,208,2012,11,14,21
72,1,0,1,2,15.58,19.695,20,0.0,16,56,2011,3,8,14
410,1,0,1,1,16.4,20.455,43,31.0009,17,393,2012,2,2,18
1,4,0,1,3,18.86,22.725,100,11.0014,0,1,2011,12,7,4
119,1,0,1,2,13.94,17.425,81,7.0015,18,101,2012,1,12,11
14,2,0,1,2,24.6,28.79,78,11.0014,1,13,2012,6,19,1
377,1,0,1,1,16.4,20.455,35,16.9979,15,362,2012,2,17,18
265,3,0,1,1,34.44,40.15,53,19.0012,45,220,2011,7,18,16
193,3,0,0,1,28.7,33.335,84,11.0014,67,126,2011,8,14,20
154,4,0,1,2,13.94,16.665,66,11.0014,9,145,2011,12,14,21
224,2,0,1,1,28.7,32.575,58,12.998,28,196,2011,6,17,9
55,1,0,1,1,12.3,14.395,49,15.0013,11,44,2011,3,8,22
5,1,0,1,1,14.76,17.425,71,12.998,1,4,2011,3,18,3
131,3,0,1,1,32.8,37.88,55,11.0014,32,99,2012,7,5,23
303,2,0,1,3,25.42,28.03,88,16.9979,16,287,2012,6,12,7
188,4,0,1,1,23.78,27.275,46,7.0015,33,155,2011,11,8,15
310,3,0,1,1,35.26,39.395,44,15.0013,98,212,2012,8,2,13
82,4,0,0,1,12.3,16.665,65,0.0,10,72,2011,11,5,22
187,3,0,1,1,32.8,37.12,52,23.9994,33,154,2011,8,18,13
214,3,0,1,1,26.24,30.305,69,6.0032,35,179,2011,9,13,9
330,2,0,1,1,27.06,31.06,44,11.0014,57,273,2011,6,15,20
702,3,0,1,1,27.88,31.82,65,8.9981,49,653,2012,7,12,8
428,2,0,1,1,23.78,27.275,49,19.0012,66,362,2011,4,18,17
7,3,0,1,1,24.6,29.545,73,12.998,1,6,2011,7,15,3
174,3,0,1,1,32.8,36.365,46,23.9994,56,118,2011,8,18,15
95,4,0,0,1,19.68,23.485,36,16.9979,19,76,2011,11,13,21
362,4,0,1,2,25.42,28.79,83,12.998,30,332,2012,10,3,9
654,4,0,0,1,24.6,31.06,33,11.0014,292,362,2012,11,11,14
171,4,0,0,1,15.58,19.695,71,0.0,10,161,2011,12,4,18
10,2,0,0,1,25.42,29.545,78,6.0032,1,9,2012,6,10,4
296,2,0,0,2,30.34,34.09,58,6.0032,78,218,2011,6,19,18
313,4,0,1,1,14.76,17.425,50,15.0013,39,274,2012,12,14,13
270,2,0,1,1,24.6,30.305,28,7.0015,45,225,2012,5,11,21
22,3,0,0,1,26.24,30.305,73,6.0032,3,19,2011,8,13,6
153,4,0,1,2,13.12,15.15,45,19.9995,12,141,2011,12,16,15
119,4,0,0,1,13.12,16.665,87,7.0015,32,87,2012,11,11,8
576,3,0,1,1,37.72,40.91,29,0.0,90,486,2012,7,6,17
69,2,0,0,1,16.4,20.455,28,16.9979,9,60,2012,4,7,1
328,4,0,1,1,12.3,15.15,36,11.0014,16,312,2011,11,18,18
83,1,0,1,1,9.02,9.09,35,35.0008,4,79,2011,2,8,16
29,3,0,1,2,28.7,33.335,84,16.9979,10,19,2012,9,4,0
7,4,0,1,1,9.84,12.12,75,8.9981,1,6,2012,12,19,4
569,2,0,1,3,26.24,31.06,50,19.0012,85,484,2011,6,14,17
18,1,0,1,3,13.94,16.665,93,12.998,1,17,2011,3,9,23
18,1,0,0,1,9.84,11.365,65,12.998,3,15,2011,3,12,1
99,1,0,1,1,9.84,11.365,52,15.0013,4,95,2012,2,9,11
183,4,0,1,1,9.02,10.605,69,15.0013,17,166,2011,12,19,9
217,2,0,1,2,26.24,31.06,53,16.9979,54,163,2011,5,12,15
285,4,0,1,1,13.94,17.425,61,7.0015,23,262,2012,11,15,20
365,4,1,0,2,28.7,32.575,48,6.0032,164,201,2011,10,10,12
642,4,0,1,1,18.04,21.97,38,19.9995,76,566,2012,10,12,18
77,3,0,1,1,27.06,31.06,65,8.9981,20,57,2011,8,16,23
130,2,0,1,1,25.42,31.06,46,15.0013,33,97,2011,6,14,10
107,1,0,1,1,16.4,20.455,35,7.0015,27,80,2011,3,14,16
266,2,0,1,2,26.24,31.06,53,16.9979,50,216,2012,5,9,13
185,4,0,0,1,17.22,21.21,71,7.0015,39,146,2011,11,6,18
300,4,0,1,2,24.6,31.06,49,16.9979,56,244,2012,12,4,15
331,3,0,0,1,30.34,34.85,66,12.998,128,203,2011,8,14,15
138,1,0,1,1,10.66,10.605,33,39.0007,15,123,2012,1,13,15
13,2,0,1,1,27.88,31.82,69,11.0014,6,7,2011,6,10,2
515,1,0,1,1,13.12,14.395,61,23.9994,7,508,2012,2,15,8
131,4,0,1,3,22.14,25.76,94,11.0014,5,126,2012,10,19,6
52,3,0,0,1,26.24,31.06,53,0.0,9,43,2011,7,2,2
70,4,0,0,2,14.76,17.425,93,15.0013,12,58,2011,10,1,22
713,1,0,1,1,28.7,31.82,39,16.9979,79,634,2012,3,15,17
46,4,0,1,2,18.04,21.97,88,0.0,1,45,2012,12,4,5
392,4,0,1,1,21.32,25.0,48,32.9975,21,371,2012,10,10,20
235,1,0,1,1,13.94,16.665,27,12.998,21,214,2011,3,8,18
682,3,0,1,2,28.7,32.575,65,19.0012,40,642,2012,8,15,8
42,4,0,0,1,11.48,13.635,81,12.998,3,39,2012,11,18,7
192,4,0,0,1,13.12,15.15,57,16.9979,31,161,2011,12,10,10
19,1,0,1,3,6.56,9.85,93,6.0032,1,18,2011,1,11,23
678,4,0,1,1,9.84,12.88,87,7.0015,13,665,2012,12,19,8
185,4,0,1,2,16.4,20.455,50,15.0013,31,154,2012,11,1,14
104,2,0,1,1,27.06,30.305,78,6.0032,10,94,2011,6,10,6
88,1,0,1,1,15.58,19.695,54,12.998,18,70,2011,2,17,10
193,3,0,1,1,27.06,29.545,89,7.0015,27,166,2012,8,10,10
389,3,0,1,2,31.98,37.88,66,15.0013,89,300,2012,8,3,20
442,4,0,1,1,24.6,31.06,53,8.9981,45,397,2012,12,3,16
8,2,0,0,1,14.76,15.91,66,30.0026,3,5,2011,4,17,6
4,2,0,1,1,13.12,15.15,61,19.0012,0,4,2012,4,12,2
710,2,0,1,2,26.24,30.305,69,19.0012,69,641,2012,5,8,18
16,4,0,0,1,9.84,12.88,93,6.0032,5,11,2012,11,10,6
568,4,0,1,1,22.96,26.515,52,8.9981,63,505,2011,10,6,17
448,3,0,1,2,30.34,34.85,70,8.9981,74,374,2012,8,7,20
280,3,0,1,2,27.88,31.82,61,7.0015,84,196,2012,9,14,11
325,2,0,1,1,21.32,25.0,29,23.9994,43,282,2011,4,6,18
22,1,0,1,1,8.2,10.605,80,8.9981,0,22,2012,1,11,5
98,2,0,1,3,20.5,24.24,77,23.9994,2,96,2012,5,9,19
226,3,0,1,1,28.7,32.575,48,8.9981,73,153,2011,8,12,21
201,3,0,1,1,32.8,36.365,43,7.0015,71,130,2011,7,5,12
71,3,0,0,1,27.06,30.305,78,12.998,21,50,2011,7,9,7
360,2,0,0,1,32.8,38.635,59,19.9995,142,218,2011,6,12,15
129,1,0,1,1,15.58,19.695,37,12.998,15,114,2012,2,17,21
246,2,0,0,1,25.42,31.06,43,11.0014,66,180,2012,6,3,21
23,1,0,1,1,12.3,14.395,56,15.0013,2,21,2012,2,8,0
388,3,0,0,2,29.52,34.85,79,0.0,158,230,2012,9,2,10
2,1,0,0,2,6.56,8.335,74,11.0014,0,2,2011,1,8,6
373,4,0,1,1,10.66,12.88,60,12.998,13,360,2012,12,6,19
241,4,0,1,3,15.58,19.695,76,7.0015,12,229,2012,12,7,20
288,3,0,1,1,29.52,34.09,70,7.0015,37,251,2012,8,1,22
84,1,0,1,1,10.66,14.395,35,0.0,6,78,2011,1,6,12
206,1,0,1,1,4.92,8.335,54,6.0032,2,204,2012,1,19,7
3,1,0,1,1,5.74,7.575,50,8.9981,0,3,2012,1,19,2
730,3,0,1,1,32.8,37.12,52,19.0012,111,619,2012,8,10,17
285,3,0,1,1,30.34,34.85,66,8.9981,41,244,2011,9,9,16
336,4,0,0,2,17.22,21.21,71,7.0015,76,260,2012,10,7,11
47,2,0,1,1,18.86,22.725,59,7.0015,7,40,2011,4,14,23
39,2,0,1,2,23.78,27.275,88,0.0,12,27,2012,5,16,0
305,3,0,1,1,29.52,34.09,62,15.0013,49,256,2011,8,1,20
334,3,0,1,1,25.42,31.06,53,16.9979,23,311,2011,7,14,7
327,3,0,1,1,29.52,33.335,58,7.0015,42,285,2012,7,12,9
243,4,0,0,2,15.58,19.695,82,7.0015,29,214,2012,12,16,17
481,2,0,1,1,31.16,35.605,58,11.0014,46,435,2011,6,8,8
18,1,0,1,2,12.3,16.665,93,0.0,2,16,2012,2,17,1
10,4,0,1,2,22.96,26.515,68,15.0013,1,9,2012,10,15,4
7,3,0,1,2,27.88,31.82,89,0.0,0,7,2011,8,4,4
37,1,0,1,3,15.58,19.695,0,15.0013,1,36,2011,3,10,7
112,1,0,0,1,13.12,15.91,49,12.998,8,104,2012,1,8,19
101,4,0,1,3,22.14,25.76,88,15.0013,25,76,2011,10,12,13
10,4,0,1,1,10.66,11.365,44,22.0028,0,10,2011,11,18,1
21,2,0,1,2,23.78,27.275,88,8.9981,7,14,2012,5,16,1
7,2,0,1,1,18.86,22.725,63,15.0013,5,2,2011,4,19,1
308,4,0,1,1,17.22,21.21,47,8.9981,28,280,2012,10,12,20
419,4,0,1,1,14.76,16.665,71,16.9979,17,402,2011,11,1,8
124,3,0,1,1,26.24,30.305,65,16.9979,27,97,2011,7,14,23
3,2,0,1,3,21.32,25.0,94,19.9995,1,2,2011,5,18,4
128,1,0,1,1,6.56,8.335,59,11.0014,3,125,2011,1,12,8
2,1,0,1,1,5.74,9.09,63,6.0032,0,2,2011,1,4,4
164,2,0,1,1,27.88,31.82,36,0.0,49,115,2011,6,15,11
100,1,0,1,1,6.56,7.575,64,15.0013,2,98,2011,1,4,9
370,3,0,0,1,30.34,34.09,55,19.0012,131,239,2011,9,10,13
71,2,0,1,3,22.96,26.515,88,7.0015,13,58,2012,5,15,23
113,4,0,0,1,15.58,19.695,87,7.0015,22,91,2012,10,7,21
767,3,0,1,1,32.8,38.635,59,15.0013,86,681,2012,8,2,18
107,2,0,1,1,25.42,31.06,53,0.0,17,90,2011,6,15,23
420,2,0,0,1,30.34,34.85,66,6.0032,162,258,2011,6,18,12
384,2,0,1,1,13.94,17.425,71,7.0015,16,368,2012,4,10,7
36,3,0,1,2,27.88,31.82,89,12.998,1,35,2012,8,14,5
39,2,0,1,3,25.42,27.275,94,16.9979,1,38,2012,6,1,20
26,2,0,1,2,18.04,21.97,47,19.0012,3,23,2012,4,10,0
232,3,0,0,2,28.7,33.335,84,0.0,88,144,2012,9,2,9
892,3,0,1,1,23.78,27.275,40,19.0012,85,807,2012,9,19,18
272,4,0,1,2,15.58,19.695,94,11.0014,6,266,2011,11,10,7
139,2,0,1,1,27.88,31.82,34,22.0028,47,92,2011,4,4,13
270,2,0,1,1,26.24,31.06,38,12.998,68,202,2012,5,17,14
170,4,0,0,2,15.58,19.695,94,0.0,17,153,2012,12,8,9
227,4,1,0,3,16.4,20.455,71,15.0013,20,207,2012,10,8,20
13,4,0,0,1,9.84,12.88,87,6.0032,1,12,2012,12,1,5
18,4,0,0,1,9.02,10.605,55,15.0013,2,16,2011,12,18,3
204,4,0,0,1,13.12,15.15,70,16.9979,49,155,2012,11,18,9
35,1,0,1,1,9.02,11.365,80,12.998,3,32,2011,3,15,6
16,2,0,1,3,24.6,28.03,83,16.9979,2,14,2011,6,16,23
260,4,0,1,1,17.22,21.21,62,8.9981,24,236,2012,10,11,21
272,3,0,1,1,36.08,37.88,28,12.998,74,198,2012,7,3,12
63,1,0,1,1,10.66,15.15,56,0.0,8,55,2011,3,1,21
5,4,0,1,2,18.86,22.725,94,7.0015,2,3,2011,11,16,3
134,1,0,1,3,13.94,15.91,87,15.0013,6,128,2012,1,11,17
11,2,0,1,1,14.76,16.665,50,26.0027,6,5,2012,4,6,2
64,2,0,1,1,13.12,15.15,81,16.9979,5,59,2011,4,7,6
188,1,0,0,1,18.04,21.97,44,11.0014,38,150,2012,2,18,19
345,4,0,1,1,21.32,25.0,68,15.0013,35,310,2011,10,4,19
19,4,0,0,1,17.22,21.21,67,22.0028,4,15,2011,10,1,6
245,4,0,0,1,15.58,19.695,76,8.9981,38,207,2011,12,4,17
99,1,0,1,2,12.3,14.395,42,15.0013,8,91,2011,2,4,16
481,2,0,0,2,25.42,31.06,35,15.0013,197,284,2012,4,14,18
277,3,0,1,1,34.44,37.88,44,7.0015,85,192,2012,8,9,12
92,3,0,0,1,29.52,34.09,66,0.0,27,65,2011,7,10,8
11,4,0,0,2,18.04,21.97,54,16.9979,5,6,2012,10,7,4
361,3,0,0,1,31.98,37.88,66,22.0028,205,156,2011,9,4,14
604,2,0,1,1,13.94,18.18,57,0.0,27,577,2012,4,3,8
466,2,0,1,1,36.08,40.15,39,19.0012,52,414,2011,6,9,18
31,1,0,0,2,17.22,21.21,100,19.9995,4,27,2011,3,6,10
398,4,0,1,3,18.86,22.725,59,19.9995,9,389,2012,12,5,7
27,2,0,1,1,21.32,25.0,68,0.0,6,21,2012,6,6,1
5,3,0,1,2,21.32,25.0,63,16.9979,1,4,2012,9,19,3
404,3,0,1,1,27.06,31.06,61,7.0015,67,337,2012,9,14,20
116,3,0,1,1,27.06,30.305,83,16.9979,33,83,2011,7,13,23
141,1,0,1,1,15.58,19.695,40,15.0013,17,124,2012,2,6,13
79,1,0,1,1,10.66,11.365,33,22.0028,5,74,2011,1,5,12
240,2,0,1,1,28.7,31.82,28,19.0012,66,174,2011,6,3,14
18,2,1,0,1,16.4,20.455,76,0.0,8,10,2011,4,15,2
210,3,0,1,1,28.7,33.335,79,19.0012,7,203,2012,9,5,6
75,1,0,1,2,5.74,6.06,46,16.9979,6,69,2012,1,4,14
97,1,0,1,2,9.84,12.12,87,8.9981,13,84,2012,1,11,10
559,3,0,1,1,33.62,35.605,28,19.9995,70,489,2011,8,10,18
450,3,0,0,1,36.9,40.91,37,35.0008,164,286,2012,8,5,15
83,1,0,1,2,9.02,13.635,87,0.0,0,83,2011,1,18,20
6,2,0,1,2,22.96,26.515,64,8.9981,4,2,2011,4,12,4
211,4,0,1,2,17.22,21.21,94,7.0015,23,188,2011,11,10,9
326,2,0,0,2,30.34,33.335,51,7.0015,99,227,2011,6,18,19
111,4,0,1,2,13.12,16.665,53,8.9981,16,95,2011,12,12,14
8,1,0,0,2,5.74,6.06,50,19.0012,1,7,2012,1,15,6
144,1,0,0,1,9.84,11.365,41,16.9979,15,129,2012,1,14,17
269,3,0,0,1,31.16,36.365,66,19.0012,104,165,2012,8,4,22
60,1,0,1,1,9.84,12.88,70,7.0015,4,56,2012,1,5,23
3,4,0,1,2,13.12,16.665,70,8.9981,1,2,2011,12,15,3
333,3,0,0,1,26.24,30.305,69,7.0015,101,232,2011,9,11,19
291,2,0,1,1,18.86,22.725,31,0.0,89,202,2012,4,5,13
299,2,0,1,1,25.42,29.545,78,7.0015,18,281,2011,6,6,7
586,3,0,1,1,29.52,34.09,62,11.0014,83,503,2011,9,14,18
486,3,0,1,1,26.24,28.79,89,7.0015,21,465,2012,9,7,7
30,1,0,0,1,6.56,9.85,69,6.0032,3,27,2011,2,12,0
118,2,1,0,2,16.4,20.455,76,22.0028,26,92,2011,4,15,20
390,2,0,0,1,24.6,31.06,49,8.9981,166,224,2011,5,8,13
23,1,0,1,1,20.5,24.24,59,7.0015,15,8,2012,3,15,1
150,2,0,1,1,16.4,20.455,62,11.0014,17,133,2011,5,4,21
45,1,0,0,1,15.58,19.695,17,39.0007,9,36,2011,2,19,8
52,1,0,1,2,9.84,14.395,75,0.0,7,45,2011,2,1,15
65,1,0,0,1,13.94,16.665,57,12.998,7,58,2011,1,2,17
210,4,0,1,2,16.4,20.455,87,8.9981,16,194,2012,12,17,13
4,2,0,1,1,22.96,26.515,64,19.9995,1,3,2011,6,13,4
36,3,0,1,3,24.6,27.275,88,16.9979,1,35,2012,9,18,15
387,2,1,0,1,21.32,25.0,83,8.9981,20,367,2012,4,16,7
154,4,0,1,1,16.4,20.455,40,15.0013,10,144,2011,12,1,15
321,4,0,1,1,13.94,17.425,46,7.0015,31,290,2012,11,14,16
306,4,0,0,1,19.68,23.485,51,12.998,96,210,2011,11,6,15
161,3,0,0,1,30.34,35.605,79,11.0014,24,137,2012,8,4,0
180,2,0,1,3,22.14,25.76,73,12.998,43,137,2011,5,19,14
381,3,0,1,2,28.7,32.575,61,8.9981,82,299,2011,9,2,16
37,3,0,1,1,26.24,30.305,69,8.9981,3,34,2011,9,15,0
384,2,0,1,3,18.04,21.97,94,7.0015,8,376,2012,5,3,7
19,3,0,0,2,27.88,31.82,89,7.0015,8,11,2012,7,15,4
145,2,0,1,1,31.98,34.09,31,8.9981,46,99,2011,6,6,14
292,3,0,0,1,27.06,31.06,65,19.0012,81,211,2012,8,18,9
241,4,0,1,1,12.3,16.665,45,0.0,6,235,2012,12,13,20
334,2,0,0,2,32.8,36.365,46,19.0012,138,196,2011,6,18,14
39,1,0,0,2,17.22,21.21,77,19.0012,12,27,2011,3,6,1
256,1,0,0,1,18.86,22.725,41,26.0027,124,132,2011,3,13,16
417,1,0,1,1,4.1,6.06,54,8.9981,4,413,2012,2,13,8
121,1,0,1,2,17.22,21.21,54,19.9995,10,111,2011,3,16,20
69,2,0,1,1,30.34,33.335,51,11.0014,10,59,2011,6,1,23
205,1,0,1,2,10.66,13.635,56,8.9981,10,195,2011,2,4,17
275,3,0,1,1,31.16,36.365,70,16.9979,57,218,2011,7,6,16
245,3,0,1,1,31.98,38.635,70,12.998,41,204,2012,9,5,15
266,4,1,0,1,19.68,23.485,77,11.0014,82,184,2012,11,12,10
113,2,0,1,1,22.14,25.76,56,6.0032,20,93,2012,6,5,23
283,4,0,1,2,12.3,14.395,56,19.0012,49,234,2012,11,7,0
200,4,0,1,2,17.22,21.21,94,16.9979,8,192,2012,12,17,20
682,3,0,1,1,27.88,31.82,61,12.998,33,649,2012,8,16,8
136,1,0,1,1,5.74,4.545,39,39.0007,7,129,2012,1,3,16
88,2,0,0,3,20.5,24.24,94,0.0,16,72,2011,5,14,8
72,3,0,1,1,30.34,34.85,66,7.0015,19,53,2011,8,8,23
178,4,0,1,1,13.94,16.665,29,8.9981,27,151,2011,11,18,15
144,3,0,0,1,28.7,32.575,58,15.0013,47,97,2011,7,3,0
71,4,0,0,2,14.76,17.425,66,12.998,13,58,2011,11,13,1
505,3,0,0,1,32.8,34.85,33,0.0,186,319,2012,8,12,17
132,3,0,1,1,30.34,32.575,37,16.9979,36,96,2011,8,11,10
85,1,0,1,2,16.4,20.455,50,23.9994,2,83,2012,3,9,6
53,4,0,0,2,12.3,15.15,56,11.0014,12,41,2012,11,4,23
347,2,0,0,1,32.8,37.88,55,15.0013,112,235,2011,6,11,12
644,3,0,0,1,30.34,32.575,40,12.998,289,355,2012,8,18,13
10,4,0,1,2,16.4,20.455,76,0.0,2,8,2011,11,4,2
327,1,0,0,1,13.94,15.15,42,23.9994,71,256,2012,3,4,12
